OrderNumber,Month,DayNite,SalesPerson,ProductID,ShoeBrand,ShoeStyle,ShoeColor,ShoeGender,Price,StoreCity,CustGender,CustAge,OnSale,discount,AgeGP,Cost
COL1212,May,PM,Samuel,200137,Nike,Nike Free Trainer 5.0 V7,Lt Blue/Lime/Yello,W,69.97,COLLIERVILLE,F,18,Y,0.38,18-25,65.04
MEM1213,May,PM,Samuel,411846,Nike,Air Jordan 2,Purple,M,174.99,MEMPHIS,M,52,Y,0.45,45-55,54.78
MEM1214,May,PM,Derrick,409507,Brooks,Glycerin,Black/Blue,W,119.99,MEMPHIS,F,51,Y,0.21,45-55,29.37
COR1215,May,PM,Derrick,409257,Nike,Nike Flyknit Lunar,Black/Purple,M,109.99,CORDOVA,M,54,Y,0.45,45-55,114.1
COR1216,May,PM,Samuel,200261,Nike,Nike Free 4.0 Flyknit,Orange/Aqua,W,109.99,CORDOVA,F,43,Y,0.37,36-45,70.11
COL1217,May,PM,Derrick,385543,Saucony,Echelon,White,W,88.99,COLLIERVILLE,F,44,Y,0.14,36-45,54.72
MEM1218,May,PM,Derrick,409288,Brooks,Glycerin,White/Grey,W,119.99,MEMPHIS,F,65,Y,0.4,Over 55,72.86
MEM1219,May,PM,Samuel,399834,Nike,Air Jordan 2,White/Black,M,174.99,MEMPHIS,M,55,Y,0.23,45-55,156.44
MEM1220,May,PM,Derrick,364819,Brooks,Glycerin,Grey/Aqua,W,119.99,MEMPHIS,F,55,Y,0.11,45-55,58.92
COR1221,May,PM,Samuel,410104,Brooks,Glycerin,Blue/White,W,119.99,CORDOVA,F,51,Y,0.33,45-55,125.14
GER1222,May,PM,Samuel,407698,ASICS,GEL-Evate? 3,Red,M,149.95,GERMANTOWN,M,22,Y,0.37,18-25,131.17
MEM1223,May,PM,Samuel,200238,Nike,LeBron Xiii,Blue/Green,M,200,MEMPHIS,M,21,Y,0.22,18-25,216.13
COR1224,May,PM,Kevin,200217,Nike,Nike LunarGlide,Black/White,M,120,CORDOVA,M,23,Y,0.24,18-25,122.03
COL1225,May,AM,Samuel,200160,Nike,Nike Roshe One,Multi,W,95,COLLIERVILLE,F,28,Y,0.22,26-35,30.63
MEM1226,May,AM,Derrick,362192,Brooks,Glycerin,White/Black,W,119.99,MEMPHIS,F,34,Y,0.2,26-35,81.13
BAR1227,May,PM,Samuel,445173,Reebok,Smoothflex Flyer,White,W,69.95,BARTLETT,F,61,Y,0.17,Over 55,27.47
MEM1228,May,PM,Derrick,385563,Brooks,Glycerin,Red,W,119.99,MEMPHIS,F,35,Y,0.31,26-35,95.24
MEM1229,May,PM,Samuel,411863,Nike,Air Jordan 2,White,M,174.99,MEMPHIS,M,61,Y,0.24,Over 55,98.82
COR1230,May,PM,Samuel,364815,Brooks,Glycerin,White/Black,W,119.99,CORDOVA,F,64,Y,0.45,Over 55,103.04
COR1231,May,PM,Derrick,347280,Brooks,Ghost,Orange,W,99.99,CORDOVA,F,24,Y,0.23,18-25,69.81
COR1232,May,PM,Samuel,200273,Nike,Nike Zoom Pegagus,Orange,W,99.99,CORDOVA,F,25,Y,0.33,18-25,105.77
GER1233,May,PM,Samuel,200215,Nike,Nike Zoom Speed Trainer,Blue/Grey,M,90,GERMANTOWN,M,31,Y,0.46,26-35,37.8
COR1234,May,PM,Kevin,200220,Nike,LeBron Xiii,Black/White,M,200,CORDOVA,M,27,Y,0.31,26-35,197.5
COL1235,May,PM,Samuel,200173,Nike,Nike Zoom Pegagus,Multi,W,99.99,COLLIERVILLE,F,28,Y,0.12,26-35,67.72
MEM1236,May,PM,Samuel,422758,Reebok,YourFlex MT,White/Black,W,69.95,MEMPHIS,F,64,Y,0.4,Over 55,22.13
MEM1237,May,PM,Derrick,347280,Brooks,Ghost,Orange,W,99.99,MEMPHIS,F,24,Y,0.16,18-25,21.53
MEM1238,May,AM,Samuel,200294,Nike,Air Jordan 2,Blue/White,M,174.99,MEMPHIS,M,17,Y,0.43,18-25,182.96
COR1239,May,AM,Kevin,200235,Nike,Air Jordan 2,Black/White,M,174.99,CORDOVA,M,27,Y,0.11,26-35,152.74
MEM1240,May,PM,Samuel,411848,Reebok,Smoothflex Flyer,Red/Purple,W,69.95,MEMPHIS,F,60,Y,0.19,Over 55,54.19
COR1241,May,PM,Derrick,347280,Brooks,Ghost,Orange,W,99.99,CORDOVA,F,29,Y,0.34,26-35,79.13
MEM1242,May,PM,Samuel,385549,Nike,Nike Flyknit Lunar,Black/Red,M,109.99,MEMPHIS,M,56,Y,0.19,Over 55,77.42
MEM1243,May,PM,Samuel,384554,Nike,Nike Zoom LeBron Soldier VIII iD,Black/Red,M,170,MEMPHIS,M,19,Y,0.25,18-25,62.18
MEM1244,May,PM,Samuel,200265,Nike,Air Jordan 2,Blue/Yellow,M,174.99,MEMPHIS,M,31,Y,0.36,26-35,42.11
MEM1245,May,PM,Samuel,304621,Nike,Nike Flyknit Lunar,Aqua,M,109.99,MEMPHIS,M,37,Y,0.45,36-45,98.79
MEM1246,May,PM,Samuel,385512,Nike,Nike Zoom LeBron Soldier VIII iD,Black/Red,M,170,MEMPHIS,M,22,Y,0.19,18-25,46.07
MEM1247,May,PM,Cindy,200191,Nike,Nike Zoom Pegagus,Orange,W,99.99,MEMPHIS,F,38,Y,0.27,36-45,102.98
COR1248,May,PM,Kevin,200264,Nike,Air Jordan 2,Black/White,M,174.99,CORDOVA,M,19,Y,0.45,18-25,80.72
COL1249,May,PM,Derrick,409379,Brooks,Glycerin,Grey/Pink,W,119.99,COLLIERVILLE,F,40,Y,0.48,36-45,114.41
MEM1250,May,PM,Samuel,409530,Nike,Nike Zoom LeBron Soldier VIII iD,Black/Grey,M,170,MEMPHIS,M,19,Y,0.21,18-25,168.89
MEM1251,May,PM,Samuel,200292,Nike,Air Jordan 2,Green,M,174.99,MEMPHIS,M,18,Y,0.48,18-25,136.66
MEM1252,May,PM,Derrick,384700,Nike,Nike Zoom Pegagus,Purple,W,99.99,MEMPHIS,F,39,Y,0.45,36-45,93.93
MEM1253,May,PM,Samuel,409240,Nike,Nike Flyknit Lunar,Black,M,109.99,MEMPHIS,M,55,Y,0.44,45-55,76.27
MEM1254,May,PM,Samuel,384696,Nike,LeBron Xiii,Black/Orange,M,100,MEMPHIS,M,39,Y,0.14,36-45,34.88
MEM1255,May,PM,Samuel,200226,Nike,Air Jordan 2,Green/Black,M,174.99,MEMPHIS,M,31,Y,0.43,26-35,51.21
GER1256,May,PM,Gary,200281,Nike,Air Jordan 2,Black/White,M,174.99,GERMANTOWN,M,40,Y,0.36,36-45,125.97
MEM1257,May,PM,Derrick,384691,Nike,Nike Zoom Pegagus,White,W,99.99,MEMPHIS,F,35,Y,0.3,26-35,48.05
MEM1258,May,PM,Samuel,409481,Nike,Nike Flyknit Lunar,Black,M,109.99,MEMPHIS,M,55,Y,0.13,45-55,125.41
MEM1259,May,PM,Samuel,363289,Nike,Nike Zoom LeBron Soldier VIII iD,Black/White,M,170,MEMPHIS,M,17,Y,0.4,18-25,82.54
COL1260,May,PM,Ashley,200145,Nike,Nike Zoom Pegagus,White,W,99.99,COLLIERVILLE,F,18,Y,0.45,18-25,74.2
MEM1261,May,AM,Derrick,363309,Brooks,Glycerin,White/Black,W,119.99,MEMPHIS,F,51,Y,0.43,45-55,28.02
MEM1262,May,AM,Samuel,409269,Nike,Nike Flyknit Lunar,Black/Grey,M,109.99,MEMPHIS,M,41,Y,0.33,36-45,93.07
MEM1263,May,AM,Ashley,200134,Nike,Nike Roshe One,White,W,95,MEMPHIS,F,42,Y,0.33,36-45,73.89
COR1264,May,AM,Cindy,200198,Nike,Nike Air Force 1,White,W,59.95,CORDOVA,F,59,Y,0.29,Over 55,49.18
COL1265,May,PM,Ashley,200146,Nike,Nike LunarGlide,White,W,110,COLLIERVILLE,F,48,Y,0.32,45-55,63.93
COL1266,May,PM,Ashley,200146,Nike,Nike LunarGlide,White,W,110,COLLIERVILLE,F,48,Y,0.29,45-55,51.73
COL1267,May,PM,Cindy,200156,Nike,Nike AF-1 Ultra Force Mid,White/Black,W,100,COLLIERVILLE,F,59,Y,0.29,Over 55,27.25
GER1268,May,PM,Gary,200239,Nike,Nike Shox,Black/White/Purple,M,99.97,GERMANTOWN,M,53,Y,0.29,45-55,74.54
COL1269,May,PM,Derrick,409529,Saucony,Saucony Triumph,White/Pink,W,88.89,COLLIERVILLE,F,30,Y,0.24,26-35,22.23
MEM1270,May,PM,Ashley,200142,Saucony,Saucony Triumph,White,W,88.89,MEMPHIS,F,26,Y,0.28,26-35,22.58
MEM1271,May,AM,Cindy,200199,Nike,Nike Roshe One,White,M,69.95,MEMPHIS,M,30,N,0,26-35,27.04
MEM1272,May,AM,Samuel,200240,Nike,Nike Free 5.0,Grey,M,140,MEMPHIS,M,33,N,0,26-35,75.6
COR1273,May,AM,Ashley,200143,Saucony,Saucony Triumph,White,W,88.89,CORDOVA,F,32,N,0,26-35,86.59
MEM1274,May,AM,Cindy,200205,Saucony,Saucony Triumph,White,W,88.89,MEMPHIS,F,47,N,0,45-55,64.49
MEM1275,May,AM,Samuel,384562,Nike,Air Jordan 2,Blue,M,74.97,MEMPHIS,M,37,N,0,36-45,55.82
COR1276,May,PM,Cindy,200182,Saucony,Saucony Triumph,White/Black,W,88.89,CORDOVA,F,55,N,0,45-55,50.48
GER1277,May,PM,Gary,200211,Nike,LeBron Xiii,Blue,M,200,GERMANTOWN,M,18,N,0,18-25,101.67
MEM1278,May,PM,Derrick,387360,New Balance,W1490,Aqua/Black,W,67.99,MEMPHIS,F,62,N,0,Over 55,36.2
MEM1279,May,PM,Cindy,200256,Nike,Air Jordan 2,Grey,M,179.97,MEMPHIS,M,26,N,0,26-35,168.25
MEM1280,May,PM,Gary,200221,Nike,Nike Free 4.0 iD,Blue,M,140,MEMPHIS,M,25,N,0,18-25,86.05
MEM1281,May,AM,Derrick,200195,Saucony,Saucony Triumph,Pink,W,88.89,MEMPHIS,F,14,N,0,18-25,30.49
MEM1282,May,AM,Samuel,325184,Brooks,Ghost,White/Black,W,99.99,MEMPHIS,F,42,N,0,36-45,82.58
MEM1283,May,PM,Samuel,409377,Nike,Nike Air Zoom Streak 5,Red/Black,M,100,MEMPHIS,M,28,N,0,26-35,111.14
COR1284,May,PM,Derrick,200201,Saucony,Saucony Triumph,Pink,W,88.89,CORDOVA,F,14,N,0,18-25,67.93
MEM1285,May,PM,Samuel,385615,Nike,Nike Flyknit Air Max,Black/White,M,99.97,MEMPHIS,M,66,N,0,Over 55,37.81
MEM1286,May,PM,Cindy,200258,Nike,Nike Air Zoom Structure 18,Grey/Aqua,M,155,MEMPHIS,M,13,N,0,18-25,80.14
GER1287,May,PM,Gary,200250,Nike,Nike Free 5.0,Blue,M,140,GERMANTOWN,M,28,N,0,26-35,63.03
MEM1288,May,PM,Samuel,410735,New Balance,M980 Fresh Foam Glow LE,Black/Grey,M,119.85,MEMPHIS,M,28,N,0,26-35,79.46
MEM1289,May,PM,Cindy,387398,New Balance,M770v4,Black/Orange,M,62.99,MEMPHIS,M,64,N,0,Over 55,14.41
GER1290,May,PM,Gary,200257,Nike,Nike Air Zoom Streak 5,Blue/Black,M,100,GERMANTOWN,M,53,N,0,45-55,73.29
GER1291,May,PM,Gary,200249,Nike,LeBron Xiii,Blue/Blue,M,200,GERMANTOWN,M,21,N,0,18-25,209.19
MEM1292,May,PM,Derrick,200153,Saucony,Saucony PowerGrid Omni,Purple,W,109.97,MEMPHIS,F,29,N,0,26-35,36.6
MEM1293,May,PM,Samuel,409479,Nike,Nike Flyknit Air Max,Grey/Blue,M,99.97,MEMPHIS,M,32,N,0,26-35,64.15
MEM1294,May,PM,Derrick,200179,Saucony,Saucony PowerGrid Omni,Purple,W,109.97,MEMPHIS,F,14,N,0,18-25,67.57
COL1295,May,PM,Derrick,200238,Nike,Nike Flyknit Lunar,Blue/Green,M,109.99,COLLIERVILLE,M,21,N,0,18-25,103.44
MEM1296,May,PM,Samuel,409231,Brooks,Ghost,Grey/Blue,W,99.99,MEMPHIS,F,34,N,0,26-35,23.94
MEM1297,June,AM,Derrick,365753,New Balance,W770v4,White/Black,W,74.95,MEMPHIS,F,33,N,0,26-35,49.7
GER1298,June,PM,Bob,200290,Nike,Nike Free Trainer 3.0 V3,Grey/Green,M,110,GERMANTOWN,M,46,N,0,45-55,125.86
MEM1299,June,PM,Cindy,436908,New Balance,M470v4,Black/White/Purple,M,57.99,MEMPHIS,M,42,N,0,36-45,56.66
MEM1300,June,PM,Derrick,200197,Saucony,Saucony PowerGrid Omni,Purple,W,109.97,MEMPHIS,F,32,N,0,26-35,27.9
COR1301,June,PM,Derrick,200126,Saucony,Saucony PowerGrid Omni,White,W,109.97,CORDOVA,F,54,N,0,45-55,56.78
MEM1302,June,PM,Samuel,364808,Brooks,Ghost,Orange,W,99.99,MEMPHIS,F,35,N,0,26-35,28.51
COL1303,June,AM,Derrick,398892,New Balance,WD800v3 Spike,White/Black,W,119.95,COLLIERVILLE,F,55,N,0,45-55,88.31
MEM1304,June,PM,Bob,200251,Nike,Nike Free Trainer 5.0 NRG,Grey/Orange,M,110,MEMPHIS,M,46,N,0,45-55,102.57
MEM1305,June,PM,Cindy,410767,New Balance,M670,Blue,M,66.99,MEMPHIS,M,30,N,0,26-35,60.92
MEM1306,June,PM,Derrick,200136,Saucony,Saucony PowerGrid Omni,Purple/Pink,W,109.97,MEMPHIS,F,19,N,0,18-25,106.8
COR1307,June,PM,Derrick,200134,Saucony,Saucony PowerGrid Omni,White,W,109.97,CORDOVA,F,32,N,0,26-35,31.8
MEM1308,June,PM,Samuel,385551,Brooks,Ghost,Orange/Black,W,99.99,MEMPHIS,F,55,N,0,45-55,69.47
MEM1309,June,AM,Derrick,387409,New Balance,WT980 Fresh Foam,White/Black,W,87.99,MEMPHIS,F,34,N,0,26-35,52.54
MEM1310,June,PM,Bob,200230,Nike,Nike Free Trainer 5.0 iD,Grey/Red,M,110,MEMPHIS,M,27,N,0,26-35,111.96
MEM1311,June,PM,Cindy,385051,New Balance,M980 Fresh Foam,Blue,M,82.97,MEMPHIS,M,51,N,0,45-55,36.55
COL1312,June,PM,Derrick,200141,Saucony,Saucony PowerGrid Omni,Purple/Pink,W,109.97,COLLIERVILLE,F,23,N,0,18-25,126.01
MEM1313,June,PM,Derrick,200142,Saucony,Saucony PowerGrid Omni,White,W,109.97,MEMPHIS,F,38,N,0,36-45,85.66
MEM1314,June,PM,Samuel,364600,Brooks,Ghost,Red/Black,W,99.99,MEMPHIS,F,22,N,0,18-25,25.02
COL1315,June,PM,Derrick,387377,New Balance,WD800v3 Spike,Blue,W,119.95,COLLIERVILLE,F,34,N,0,26-35,74.92
MEM1316,June,PM,Bob,200246,Nike,Nike Zoom Speed Trainer,Grey/White,M,90,MEMPHIS,M,53,N,0,45-55,37.1
MEM1317,June,PM,Bob,410741,New Balance,MT980,Blue,M,87.99,MEMPHIS,M,18,N,0,18-25,31.13
COL1318,June,PM,Ashley,200166,Saucony,Saucony PowerGrid Omni,Purple/Pink,W,109.97,COLLIERVILLE,F,46,N,0,45-55,38.12
COR1319,June,PM,Derrick,200143,Saucony,Saucony PowerGrid Omni,White,W,109.97,CORDOVA,F,25,N,0,18-25,94.45
MEM1320,June,PM,Samuel,409238,Brooks,Ghost,White,W,99.99,MEMPHIS,F,29,N,0,26-35,79.84
MEM1321,June,AM,Derrick,398970,New Balance,WT980 Fresh Foam,Blue/Green,W,87.99,MEMPHIS,F,36,N,0,36-45,69.59
GER1322,June,PM,Bob,200287,Nike,Nike Free Trainer 5.0,Grey/White/Green,M,110,GERMANTOWN,M,16,N,0,18-25,79.75
MEM1323,June,PM,Bob,398901,New Balance,MSD400v2 Spike,Blue/Black,M,109.95,MEMPHIS,M,34,N,0,26-35,28.27
COR1324,June,PM,Felipe,200131,Saucony,Saucony PowerGrid Omni,Purple/Red,W,109.97,CORDOVA,F,19,N,0,18-25,123.52
MEM1325,June,PM,Derrick,200145,Saucony,Saucony PowerGrid Omni,White,W,109.97,MEMPHIS,F,32,N,0,26-35,94.27
MEM1326,June,PM,Samuel,385622,Brooks,Ghost,White,W,99.99,MEMPHIS,F,21,N,0,18-25,54.39
GER1327,June,PM,Derrick,385043,New Balance,W1080v4,Blue/Pink/White,W,84.97,GERMANTOWN,F,49,N,0,45-55,65.52
GER1328,June,PM,Derrick,377235,New Balance,W4090,Blue/Pink/White,W,55.99,GERMANTOWN,F,69,N,0,Over 55,25.9
MEM1329,June,PM,Bob,200236,Nike,Nike Lunar Eclipse,Grey/Yellow,M,135,MEMPHIS,M,33,N,0,26-35,90.87
MEM1330,June,PM,Bob,341560,New Balance,M940v2,Blue/Blue,M,119.95,MEMPHIS,M,43,N,0,36-45,72.53
MEM1331,June,PM,Felipe,200139,Saucony,Saucony PowerGrid Omni,Purple/White,W,109.97,MEMPHIS,F,22,N,0,18-25,58.89
COL1332,June,PM,Gary,200146,Saucony,Saucony PowerGrid Omni,White,W,109.97,COLLIERVILLE,F,48,N,0,45-55,35.09
MEM1333,June,AM,Samuel,364808,Brooks,Ghost,Orange,W,99.99,MEMPHIS,F,35,N,0,26-35,61.52
MEM1334,June,AM,Derrick,387371,New Balance,W3040,Blue/White,W,159.95,MEMPHIS,F,31,N,0,26-35,84.49
MEM1335,June,AM,Bob,200222,Nike,Nike Free 4.0 Flyknit,Multi/Black,M,109.99,MEMPHIS,M,19,N,0,18-25,66.78
MEM1336,June,PM,Bob,365734,New Balance,M1080v4,Blue/Green,M,106.97,MEMPHIS,M,45,N,0,36-45,69.26
MEM1337,June,PM,Felipe,200159,Saucony,Saucony PowerGrid Omni,Red/Blue,W,109.97,MEMPHIS,F,33,N,0,26-35,79.91
MEM1338,June,PM,Gary,200154,Nike,Nike AF-1 Ultra Force Mid,White,W,110,MEMPHIS,F,33,N,0,26-35,37.59
COR1339,June,PM,Samuel,385551,Nike,LeBron 12 iD,Orange/Black,M,245,CORDOVA,M,20,N,0,18-25,258.85
MEM1340,June,PM,Derrick,398896,New Balance,WD800v3 Spike,Green/Pink,W,119.95,MEMPHIS,F,40,N,0,36-45,80.02
COL1341,June,PM,Bob,200219,Nike,Nike Flyknit Lunar,Orange,W,109.99,COLLIERVILLE,F,48,N,0,45-55,28.68
MEM1342,June,PM,Bob,410752,New Balance,M3190v2,Blue/Green,M,159.95,MEMPHIS,M,31,N,0,26-35,155.34
MEM1343,June,PM,Felipe,200150,Nike,Nike Free Trainer 5.0 V8,Tan/Aqua,W,69.97,MEMPHIS,F,49,N,0,45-55,40.19
COR1344,June,PM,Felipe,200150,Nike,Nike Free Trainer 5.0 V9,Tan/Aqua,W,69.97,CORDOVA,F,42,N,0,36-45,27
MEM1345,June,AM,Gary,200162,Nike,Nike Roshe One ,White,W,95,MEMPHIS,F,14,N,0,18-25,73.79
MEM1346,June,AM,Samuel,364808,Brooks,Ghost,Orange,W,99.99,MEMPHIS,F,35,N,0,26-35,112.83
MEM1347,June,PM,Derrick,385053,New Balance,WT980 Fresh Foam,Grey/Pink,W,87.99,MEMPHIS,F,42,N,0,36-45,86
GER1348,June,PM,Shelly,200244,Nike,Nike Free 5.0,Black/Orange,M,140,GERMANTOWN,M,37,N,0,36-45,43.95
MEM1349,June,PM,Bob,385045,New Balance,M890v4,Green/Pink,M,59.97,MEMPHIS,M,65,N,0,Over 55,46.16
COL1350,June,PM,Felipe,200123,Nike,Nike Shox NZ,White,W,155,COLLIERVILLE,F,20,N,0,18-25,116.35
COL1351,June,AM,Felipe,200123,Nike,Nike Shox NZ,White,W,155,COLLIERVILLE,F,20,N,0,18-25,170.21
MEM1352,June,PM,Cindy,200169,Nike,Air Jordan 2,White,W,144.97,MEMPHIS,F,26,N,0,26-35,57.91
BAR1353,June,PM,Samuel,385551,Brooks,Ghost,Orange/Black,W,99.99,BARTLETT,F,55,N,0,45-55,102.74
MEM1354,June,PM,Samuel,456140,Adidas,Climacool Fresh 2,Grey/Pink,W,74.95,MEMPHIS,F,58,N,0,Over 55,59.29
MEM1355,June,PM,Derrick,398903,New Balance,WD800v3 Spike,Multi,W,119.95,MEMPHIS,F,13,N,0,18-25,118.61
GER1356,June,PM,Shelly,200273,Nike,LeBron Xiii,Black/Orange,M,200,GERMANTOWN,M,24,N,0,18-25,53.29
MEM1357,June,AM,Bob,410767,New Balance,M587,Grey,M,149.95,MEMPHIS,M,23,N,0,18-25,104.85
MEM1358,June,PM,Felipe,200126,Nike,Nike Free 4.0 iD,White,W,140,MEMPHIS,F,25,N,0,18-25,41.89
MEM1359,June,PM,Felipe,200126,Nike,Nike Free 4.0 iD,White,W,140,MEMPHIS,F,25,N,0,18-25,120.44
COR1360,June,PM,Cindy,200176,Nike,LeBron 12 iD,White,W,150,CORDOVA,F,16,N,0,18-25,54.1
MEM1361,June,PM,Samuel,455343,Adidas,Powerblaze,Pink,W,74.95,MEMPHIS,F,58,N,0,Over 55,41.49
MEM1362,June,PM,Derrick,400991,New Balance,W1400 Glow LE,Pink,W,68.99,MEMPHIS,F,62,N,0,Over 55,65.73
MEM1363,June,AM,Shelly,200261,Nike,Nike Free 4.0 Flyknit,Orange/Aqua,M,109.99,MEMPHIS,M,43,N,0,36-45,39.31
MEM1364,June,PM,Bob,387375,New Balance,MRC1600v2,Grey,M,124.95,MEMPHIS,M,46,N,0,45-55,73.35
COL1365,June,PM,Samuel,455443,Adidas,Vigor Trail ,Red,W,81.95,COLLIERVILLE,F,51,N,0,45-55,76.26
MEM1366,June,PM,Karen,366932,New Balance,W680v2,Pink,W,119.99,MEMPHIS,F,44,N,0,36-45,66.18
GER1367,June,PM,Shelly,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,M,100,GERMANTOWN,M,37,N,0,36-45,73.63
COL1368,June,PM,Felipe,200162,Nike,Nike Roshe One,White,W,95,COLLIERVILLE,F,28,N,0,26-35,102.96
MEM1369,June,AM,Ashley,200162,Nike,Nike Roshe One,White,W,95,MEMPHIS,F,28,N,0,26-35,61.51
COL1370,June,PM,Cindy,200128,Nike,Nike Dunk Ultra Modern,White/Grey,W,110,COLLIERVILLE,F,30,N,0,26-35,52.44
COL1371,June,PM,Ashley,200198,Nike,Nike Air Force 1,White,W,59.95,COLLIERVILLE,F,44,N,0,36-45,28.94
COR1372,June,PM,Ashley,200198,Nike,Nike Air Force 1,White,W,59.95,CORDOVA,F,45,N,0,36-45,46.05
COR1373,June,PM,Karen,411849,Reebok,Southrange Run,Blue/Green,W,59.95,CORDOVA,F,64,N,0,Over 55,37.34
MEM1374,June,PM,Bob,424069,New Balance,M1500,Grey/Aqua,M,109.95,MEMPHIS,M,35,N,0,26-35,125.91
MEM1375,June,AM,Samuel,455342,Adidas,Thrasher Trail  1.1,White,W,64.95,MEMPHIS,F,64,N,0,Over 55,44.95
GER1376,June,PM,Karen,365762,New Balance,WT1210 Leadville,Pink,W,71.97,GERMANTOWN,F,59,N,0,Over 55,16.06
MEM1377,June,PM,Shelly,200260,Nike,Nike Free 4.0 Flyknit,Orange/Black,M,109.99,MEMPHIS,M,50,N,0,45-55,89.3
COL1378,June,PM,Ashley,200169,Nike,Air Jordan 2,White,W,144.97,COLLIERVILLE,F,24,N,0,18-25,163.86
MEM1379,June,PM,Ashley,200169,Nike,Air Jordan 2,White,W,144.97,MEMPHIS,F,24,N,0,18-25,56.22
COR1380,June,PM,Cindy,200189,Nike,Nike Flyknit Air Max,Blue/Green,W,99.97,CORDOVA,F,49,N,0,45-55,94.39
COR1381,June,AM,Ashley,200199,Nike,Nike Roshe One,White,W,95,CORDOVA,F,17,N,0,18-25,103.47
COR1382,June,PM,Karen,411861,Reebok,Zquick Dash,Grey/Aqua,W,69.99,CORDOVA,F,59,N,0,Over 55,41.03
MEM1383,June,PM,Bob,410780,New Balance,MT1210v2,Grey/Aqua,M,124.95,MEMPHIS,M,44,N,0,36-45,102.56
COL1384,June,PM,Cindy,455443,Adidas,Vigor Trail ,Red,W,81.95,COLLIERVILLE,F,51,N,0,45-55,61.45
GER1385,June,PM,Karen,398966,New Balance,W1540v2,Pink/Blue,W,159.95,GERMANTOWN,F,20,N,0,18-25,168.47
GER1386,June,PM,Shelly,200274,Nike,Nike Flyknit Air Max,Orange/Yellow/Black,M,99.97,GERMANTOWN,M,48,N,0,45-55,104.78
COL1387,June,PM,Ashley,200176,Nike,Air Jordan,White,W,150,COLLIERVILLE,F,21,N,0,18-25,141.35
MEM1388,June,PM,Ashley,200176,Nike,LeBron 12 iD,White,W,150,MEMPHIS,F,22,N,0,18-25,162.22
COR1389,June,PM,Cindy,200127,Nike,Nike Roshe One,Orange,W,95,CORDOVA,F,32,N,0,26-35,84.23
COR1390,June,PM,Ashley,200205,Nike,Nike Roshe One,White,W,95,CORDOVA,F,22,N,0,18-25,107.4
MEM1391,June,PM,Ashley,200205,Nike,LeBron Xiii,Black/Red ,M,200,MEMPHIS,M,21,N,0,18-25,110.86
MEM1392,June,PM,Karen,388255,Reebok,Zquick 2,Grey/Pink,W,58.97,MEMPHIS,F,68,N,0,Over 55,14.82
MEM1393,June,AM,Bob,398968,New Balance,M980 Fresh Foam Glow LE,Grey/Orange,M,119.85,MEMPHIS,M,28,N,0,26-35,117.24
COL1394,June,PM,Cindy,382068,ASICS,GEL-Evate 2,Aqua/Black,W,144.95,COLLIERVILLE,F,24,N,0,18-25,38.01
MEM1395,June,PM,Bob,387439,New Balance,MX80 Fresh Foam Mid,Grey/Orange,M,99.95,MEMPHIS,M,42,N,0,36-45,44.45
MEM1396,June,PM,Karen,410757,New Balance,W890v5,Pink/Blue,W,114.95,MEMPHIS,F,30,N,0,26-35,93.23
MEM1397,June,PM,Shelly,200218,Nike,Air Jordan 2,Purple/Aqua,M,174.99,MEMPHIS,M,29,N,0,26-35,84.05
MEM1398,June,PM,Cindy,431060,ASICS,GEL-Venture?,Aqua/Black,W,64.95,MEMPHIS,F,64,N,0,Over 55,57.66
GER1399,June,AM,Bob,410738,New Balance,M1080v5,Grey/Red,M,144.95,GERMANTOWN,M,24,N,0,18-25,29.25
GER1400,June,PM,Karen,388877,New Balance,W1600v2 LE Heidi Klum,Purple/Pink,W,51.97,GERMANTOWN,F,70,N,0,Over 55,30.76
MEM1401,June,PM,Shelly,200229,Nike,LeBron Xiii,Red,M,200,MEMPHIS,M,25,N,0,18-25,90.8
COL1402,June,PM,Gary,200244,Nike,Nike Zoom Fit Agility,Orange,W,69.97,COLLIERVILLE,F,36,N,0,36-45,72.41
GER1403,June,PM,Gary,304351,ASICS,GEL-Contend?,Blue,M,54.97,GERMANTOWN,M,22,N,0,18-25,29.14
MEM1404,June,PM,Karen,200204,Nike,Nike Zoom Fit Agility,Blue/Pink/Lime,W,69.97,MEMPHIS,F,12,N,0,18-25,58.13
GER1405,June,AM,Samuel,200296,Nike,Air Jordan 2,Black/Red,M,174.99,GERMANTOWN,M,40,N,0,36-45,90.12
MEM1406,June,PM,Ashley,407778,ASICS,33-M?,Purple/Pink,W,139.95,MEMPHIS,F,27,N,0,26-35,65.78
MEM1407,June,PM,Gary,200273,Nike,Air Jordan 2,Black/Orange,M,174.99,MEMPHIS,M,26,N,0,26-35,95.08
COL1408,June,PM,Gary,200273,Nike,Nike Zoom Fit Agility,Orange,W,69.97,COLLIERVILLE,F,24,N,0,18-25,20.7
COR1409,June,PM,Gary,200273,Nike,Air Jordan 2,Black/Orange,M,174.99,CORDOVA,M,25,N,0,18-25,154.11
GER1410,June,PM,Gary,200273,Nike,LeBron Xiii,Black/Orange,M,200,GERMANTOWN,M,25,N,0,18-25,142.04
GER1411,June,PM,Gary,407809,ASICS,GEL-Hyper Speed? 6,Blue,M,84.95,GERMANTOWN,M,50,N,0,45-55,43.61
